index	lp	original	translation	z_mean
3746	zh-en	从以前到现在都是这样，会恐惧将来发生的事，会恐惧将来对那个时间的否定。会害怕自己的麻木。即使回过头去想以前的事，并没有什么。但是现在当前的时间点上，让我去想将来会冷漠的看这样的自己，让我害怕不已。	It has always been like this from the past to the present, fearing what will happen in the future, and fearing the denial of that time in the future. Fear of your own numbness. Even if I look back and think about the past, there is nothing. But at the current time, it makes me terrified to think that I will look at myself like this indifferently in the future.	0.664562616
3747	zh-en	想吃什么的时候正好能吃到这一定是世界上最幸福的事情之一	It must be one of the happiest things in the world to eat when you want it	0.664562616
3748	zh-en	在他们喜闻乐见的环境中引导他们！鼓舞他们向那些真善美学习、这样我们的国家！我们的民族，我们这一代的大学生才是有希望的！	Guide them in an environment they love! Encourage them to learn from the truth, the good and the beautiful, so our country! Our nation, our generation of college students is hopeful!	0.664562616
3749	zh-en	看完后，怎么会有这么大胆女孩，恐怖[惊恐]！这个个社会，真的什么人都有。不能随便发定位这些了！好恐怖！	After reading it, how could there be such a bold girl, terrifying [horrified]! In this society, there really is everyone. You can't just post these locations! too horrible!	-0.071919367
3750	zh-en	说好的起来看书，一觉过午。饥肠辘辘煮面，发现没盐了，等了半天面还没熟，原来跳闸了，重新来过等，还没熟，奥，原来插头掉了…我顶！老子他妈不吃了	It's good to get up and read a book, and sleep through the afternoon. I was hungry and boiled the noodles, and found that there was no salt. After waiting for a long time, the noodles were still not cooked. It turned out to be tripped. I waited again and it was still not cooked. Oh, it turned out that the plug had fallen out... I love it! I don't fucking eat	-0.80840135
3751	zh-en	安静的可怕，这个时候应该看个恐怖片[惊恐]	It's quiet and scary, I should watch a horror movie at this time [horror]	0.664562616
3752	zh-en	又停电fuck有多少事都我不能干了	I can't do anything about the power outage again	-0.80840135
3753	zh-en	事实证明，十一过后我就拆蚊帐是多么的错误！这几天没一天睡好的，平均每晚都要三四个蚊子，谁家像我们这么多啊？家里会不会有蚊子窝？我认输了，明天重新把蚊帐装上今晚这个我还没找到，关灯就嗡嗡，抓狂死了	Facts have proved how wrong it was for me to remove the mosquito net after 11th! I haven't slept well in the past few days. On average, there are three or four mosquitoes every night. Who has as many as us? Do you have mosquito nests in your home? I gave up, put the mosquito net back on tomorrow, I haven't found this one tonight, it buzzes when I turn off the lights, I'm crazy	0.517266219
3754	zh-en	每次回忆起来都是满满的温暖和感动	Every time I remember it is full of warmth and emotion	-0.071919367
3755	zh-en	圆通快递，暴力运送！都成这样了，竟然说没有当面验收，完全在推脱责任！	Yuantong Express, violent delivery! It's all like this, even saying that there is no face-to-face acceptance, completely shirk responsibility!	0.664562616
3756	zh-en	物流显示已经签收。可我没有收到阿。去小区物管也没看到。打电话没人接。几个意思。	The logistics shows that the receipt has been signed. But I didn't receive it. I didn't see it when I went to the community property management. No one answered the phone. several meanings.	-0.80840135
3757	zh-en	我大概1月9、10号左右回家，越来越近了。老公，好爱你啊	I'm going home around January 9th or 10th, and it's getting closer. Husband, I love you so much	0.664562616
3758	zh-en	广东人热冬伤不起，求2000块买台空调	Cantonese people can't afford to be hurt in the hot winter, so they ask for 2000 yuan to buy an air conditioner	0.664562616
3759	zh-en	昨晚上那只很大的蜘蛛吓坏我了，一时手软没打着不知藏到那去了，现在睡觉都有阴影了，床和边边都翻了几遍，应该走了吧	That big spider scared me last night, and I didn't know where to hide for a while. Now I'm sleeping with shadows. I have turned the bed and the side a few times. I should leave.	-0.80840135
3760	zh-en	昨晚和老妈生气，今早接到学生电话说错过了考试时间一直担心中午赶车摔倒水坑里脚崴了我的玫瑰金屏幕也碎了我想知道我还能承受多少。	I was angry with my mother last night, and this morning I got a phone call from a student saying that I missed the exam time. I was worried that I would fall into a puddle at noon and wring my rose gold screen. I wonder how much I can bear.	0.517266219
3761	zh-en	初见台北～国父纪念馆、台北101、诚品书店的一天～结果，就在刚刚半小时前，就地震了！可吓死姐了…躺在酒店床上好好的，顿时感觉怎么晃的那么厉害！长那么大第一次感受这么可怕的晃动，可怕！谁能报道出台湾的地震问题…我看看这是几级地震?|台湾	Seeing Taipei for the first time~ Sun Yat-Sen Memorial Hall, Taipei 101, Eslite Bookstore one day~ As a result, just half an hour ago, there was an earthquake! But I scared my sister to death... Lying on the hotel bed was fine, but suddenly I felt so shaken! It was the first time I felt such a terrifying shaking when I grew up so big, it was terrifying! Who can report the earthquake problem in Taiwan... Let me see what magnitude this earthquake is?|Taiwan	0.517266219
3762	zh-en	晒晒儿子照片，第一次发，多多关照	Post photos of my son, the first time to post, take care	-0.071919367
3763	zh-en	[喵喵][喵喵][喵喵]最后一个最可怕[泪]吓哭了太吓人了	[Meow meow] [Meow meow] [Meow meow] The last one is the most terrifying [tears] It's scary to cry	0.664562616
3764	zh-en	老公说只要我每天过的开心快乐就好，他养我，听了心里好感动，当他把工资卡给我的时候说，宝贝你想买什么就买，我的心里美美哒	"My husband said that as long as I live happily every day, he raised me and was very moved. When he gave me the salary card, he said, ""Baby, you can buy whatever you want. My heart is beautiful."""	-1.544883333
3765	zh-en	你真正喜欢想要的，没有一样，是可以轻易得到的。这就是努力的理由。	What you really like and want, nothing is easy to get. That's the reason for the effort.	0.664562616
3766	zh-en	烦，今天路上怎么这么堵，动都不动！！！	Annoying, why is the road so blocked today, I can't move! ! !	0.664562616
3767	zh-en	感觉很惶恐害怕自己控制不住想从窗口跳下去无牵无挂一了百了	I feel very frightened and afraid that I can't control myself and want to jump out of the window.	0.517266219
3768	zh-en	我靠我该怎么做才能解气贱人年年有今年特别多真的是够了	I rely on what should I do to relieve my anger	-2.281365316
3769	zh-en	大概是我妈get的拍照新技能。我还以为是我从162奔向了165	It's probably my mother get's new photography skills. I thought I went from 162 to 165	0.664562616
3770	zh-en	陌陌号被禁言，是有人举报我了么，谁能告诉我	Momo account was banned, did someone report me, who can tell me	0.664562616
3771	zh-en	人生如戏，如今场景已经布置好了，主角却已不在了	Life is like a play, now the scene has been arranged, but the protagonist is no longer there	0.664562616
3772	zh-en	不刮风不下雨运动会为什么要延期，狗逼学校收钱怎么不延期	Why should the No Wind and No Rain Games be postponed? Why is the dog forced the school to collect money?	-0.80840135
3773	zh-en	血糖低导致体质下降，体重也直速的下降	Low blood sugar leads to physical loss and weight loss	0.664562616
3774	zh-en	我做过最疯狂的事就是勇敢和你在一起	The craziest thing I've ever done was be brave with you	-0.071919367
3775	zh-en	此刻让我最抓狂的事是有人在你身边吃东西吃的那个吧唧吧唧吧唧吧唧吧唧吧唧吧唧吧唧吧唧吧唧吧唧吧唧吧唧吧唧吧唧吧唧啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊受不了了想揍人😣😲✊✊✊抓狂的要死这种声音真心的听着难受，抓狂，想扁人	The thing that drives me the most at this moment is the one where someone is eating next to you I can’t stand it anymore and want to beat people	-0.80840135
3776	zh-en	嗅出了一丝东的寒意所以童鞋一定要把自己弄得暖和一点LoveYou！MH	I smelled a chill in the east, so children's shoes must keep themselves warm LoveYou! MH	0.517266219
3777	zh-en	尝新，我说的是杯子。设计感和质感都超级好。贵，但有它的价值。	Try something new, I'm talking about cups. The design and texture are super good. Expensive, but worth it.	0.664562616
3778	zh-en	一个月内剪两次发！只因上次的垃圾所谓总监把发剪得太难睇了！	Twice a haircut in a month! It's just because the so-called director of the garbage last time cut his hair too hard to see!	-0.80840135
3779	zh-en	每天做着低情商的事儿……真想给自己抽两个耳光	Doing things with low emotional intelligence every day...I really want to slap myself twice	0.664562616
