lp,src,mt,score
zh-en,对臭虫深恶痛绝因为它昨晚不仅把我吵醒而且在我做梦梦到鹿哥的时候把我吵醒简直不能忍,I hate bed bugs because it not only woke me up last night but also woke me up when I was dreaming about the deer it was unbearable,0.517266219
zh-en,电脑屏幕坏了，眼镜也坏了，妈的，脑子也坏了,"Computer screen is broken, glasses are broken, shit, brain is broken",0.664562616
zh-en,昔日寒山问拾得曰：世间谤我、欺我、辱我、笑我、轻我、贱我、恶我、骗我、如何处治乎？拾得云：只是忍他、让他、由他、避他、耐他、敬他、不要理他贪心无足厌。,"In the past, Han Shan asked Shi De, ""The world slandered me, bullied me, insulted me, laughed at me, despised me, despised me, hated me, deceived me, how to deal with it? Shi Deyun: Just bear with him, let him, let him, avoid him, be patient with him, respect him, and ignore him.",0.664562616
zh-en,以后还是对自己好一点吧，别让自己受太多委屈。,"Be kind to yourself in the future, don't let yourself suffer too much.",0.664562616
zh-en,你要做一个不动声色的大人了、不准情绪化，不准偷偷想念，不准回头看。去过自己另外的生活。,"You have to be a calm adult, you are not allowed to be emotional, you are not allowed to secretly miss, and you are not allowed to look back. Live your own life.",0.664562616
zh-en,果然还是很享受快节奏生活耶耶~戴耳机穿过慵懒的人群那才是我嘛哈哈哈耶,"Sure enough, I still enjoy the fast-paced life, yeah~ Wearing headphones through the lazy crowd is me hahahaha",0.664562616
zh-en,2000多条腾讯微博删了两个小时终于删完了！放下，重新开始……感觉自己棒棒哒,"More than 2,000 Tencent Weibo posts were deleted for two hours and finally deleted! let it go, start over...feeling great",0.664562616
zh-en,原本就缺乏安全感的我，每天都在战战兢兢地担心在我们3号凌晨见面之前你就不要我了。,"I was already insecure, and every day I was trembling and worried that you would not want me before we met in the early morning of the 3rd.",0.664562616
zh-en,各种屁事儿烦翻天谁特么都别来烦我我不保证会发飙,"All kinds of shit are annoying, no one, don't bother me, I don't promise I'll go crazy",-0.80840135
zh-en,有优秀的教师团队和良好的教学风气。,There is an excellent team of teachers and a good teaching atmosphere.,0.664562616
zh-en,答应过的一定会做到，只是时间问题，等我！,"I will do what I promised, it's just a matter of time, wait for me!",0.664562616
zh-en,结果。。。死掉了～～～真是养什么死什么,result. . . I'm dead~~~ What are you raising to die for?,-0.80840135
zh-en,"那些我们一直好奇,而又有一些惴惴不安的未来,深圳婚纱摄影工作室有时候在我心里,隐隐约约的感觉到,广州婚纱摄影工作室它们是明亮的。[雪花]","Those we have been curious, but also have some uneasy future, Shenzhen wedding photography studio sometimes in my heart, I vaguely feel that they are bright. [snowflake]",0.517266219
zh-en,充满乐趣的一夜....现在正宵夜着.....因为欢乐所以记住每一个初识的人......,"A night full of fun....it's supper now...because it's fun, so remember everyone you meet for the first time...",0.664562616
zh-en,25分钟讨论说10分钟已经是我无法改变的风格了。。。但是那个不要脸的面试官居然说我没有贡献!MD!主题是我确定的宣传方式我说了好几种最终活动是我说的售后是我总结的居然说我没贡献!长没长耳朵!,25 minutes to discuss that 10 minutes is already a style I can't change. . . But the shameless interviewer actually said that I did not contribute! MD! The theme is the way of publicity that I have determined. I said several final activities are what I said about after-sales and I concluded that I did not contribute! I have no ears!,-2.281365316
zh-en,我一想到要回到那里，心如死灰！真的好想逃避，永远不要面对那些人和事！,"When I think of going back there, my heart is ashes! I really want to escape and never face those people and things!",0.664562616
zh-en,不是一个月感冒四次是压根没好过谁叫你不好好吃药,It's not that you catch a cold four times a month. It's not better at all. Who told you not to take medicine?,0.664562616
zh-en,我大三食放了剩下的盛夏！清早心情好。,I put the rest of the midsummer in my junior year! Good morning.,0.664562616
zh-en,我第一门语文考完就知道作文好像走题了，于是就是不眠夜啊。。。。今天考试，我昨天就开始紧张，现在做梦梦到高考还会惊醒，一辈子得噩梦！！！,"After I finished the first Chinese test, I knew that the composition seemed to be off topic, so it was sleepless nights. . . . Today's exam, I started to get nervous yesterday, and now I will wake up from a dream about the college entrance examination, a nightmare for the rest of my life! ! !",0.664562616
zh-en,狄龙的三节棍真拉风，袖里双刀非常适合声仔，秀刀工那段萌爆了。孙仲的剧情很抓人，他明明把悬念点开了，却知其然而不知其所以然，逼得你不得不看下去探个究竟。【我不以为然，让你不杀人的理由，是你爱上了那个叫小凤的姑娘。若是换上另外一个跟你毫无感情的人，未必能改变你的作风。】台词赞！,"Dillon's three-section sticks are really cool, and the double knives in the sleeves are very suitable for the voice boy. Sun Zhong's plot is very catchy. He clearly opened the suspense, but he knew it but didn't know why, forcing you to look down to find out. [I don't think so, the reason why you don't kill is that you fell in love with that girl named Xiaofeng. If you put on another person who has no feelings for you, it may not be able to change your style. 】Like the lines!",0.664562616
zh-en,今天又吐了，那股子胃酸冲口而出，真是让人恨呐。钞票都不能让我兴奋了，整天没有欲求，觉得好无聊，没个盼头没个念想的。对物质对生活的热情和欲望就这么一下子没了，老公给再多的私房钱也伐开心啊。孕吐什么时候才能过去，我还能变回原来的我么,"I vomited again today, and the stomach acid rushed out of my mouth, which is really annoying. Money can't make me excited anymore, I have no desires all day, I feel so bored, I have nothing to look forward to and nothing to think about. Enthusiasm and desire for material things and life disappeared all of a sudden, no matter how much money my husband gave me, I would be happy. When will morning sickness go away, can I change back to the original me?",0.664562616
zh-en,今天有点高兴。我把我的爱都画进去了我知道你知道,"A little happy today. I drew all my love in, I know you know",0.664562616
zh-en,真好至少我还有一个大酒窝可以时时刻刻提醒我笑一笑,Good at least I still have a big dimple to remind me to smile all the time,0.664562616
zh-en,这辈子最讨厌的就是写计划，报告这些东西了！这简直就是自己编给自己的谎话！然后再给别人看,The most annoying thing in my life is writing plans and reporting these things! This is simply a lie I made up to myself! Then show it to others,0.664562616
zh-en,真希望你可以明白我对你的心没有太多的感动就像她们都是酒店而我才是家我会等你回头看到我我会把我所有的好都留给你如果今天的你给的我不是这个答案那我就把攒足了的温暖和拥抱都给你然而一切都是这么不尽人意我会把这份爱深埋心底谁也不可能触及继续做我的女汉子最后真的没忍住真想哭心真疼,"I really hope you can understand that I don't have too much of your heart like they are all hotels and I am home I will wait for you to look back and see me I will leave all my goodness to you if you gave it to you today I am not the answer, then I will give you all the warmth and hugs that I have saved, but everything is so unsatisfactory, I will bury this love deep in my heart, and no one can touch it. Continue to be my girl in the end. I can't help but want to cry, my heart hurts",0.664562616
